student_ID,Gender,EthnicGroup,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,MathScore,ReadingScore,School
608,female,group C,free/reduced,none,NA,regularly,64,68,18
609,male,group C,standard,none,married,sometimes,64,56,18
611,male,group C,free/reduced,none,married,regularly,53,60,18
612,female,group B,standard,none,married,regularly,70,79,18
613,male,group B,standard,completed,married,never,81,74,18
614,female,group C,free/reduced,none,married,sometimes,64,83,18
615,female,group D,standard,none,single,sometimes,61,78,18
616,male,group C,free/reduced,none,single,regularly,58,53,18
617,female,group C,free/reduced,none,divorced,regularly,63,73,18
618,female,group B,standard,NA,married,regularly,69,75,18
619,male,group C,free/reduced,none,married,sometimes,60,54,18
620,female,group C,standard,completed,married,sometimes,54,71,18
621,male,NA,free/reduced,completed,single,sometimes,52,54,18
622,female,group C,standard,none,married,NA,52,62,18
623,female,group C,standard,completed,married,never,68,89,18
624,male,group D,standard,none,married,sometimes,65,56,18
625,male,group C,standard,completed,married,sometimes,52,53,18
626,female,group A,standard,none,divorced,sometimes,44,51,18
627,male,group C,free/reduced,none,divorced,never,71,76,18
628,male,group C,standard,none,married,sometimes,71,60,18
629,female,group B,standard,completed,married,regularly,82,92,18
630,male,group C,standard,completed,married,never,65,62,18
631,female,group E,free/reduced,none,married,sometimes,43,48,18
632,male,group B,standard,NA,married,never,84,82,18
633,female,group C,standard,none,single,sometimes,63,74,18
634,male,group A,standard,none,single,regularly,76,64,18
635,female,group D,standard,none,divorced,regularly,65,79,18
636,female,group D,free/reduced,completed,married,sometimes,51,57,18
637,female,group D,free/reduced,none,married,never,47,62,18
638,female,group E,free/reduced,completed,married,never,75,76,18
639,female,group D,free/reduced,completed,NA,sometimes,52,66,18
640,female,group E,standard,NA,NA,regularly,88,99,18
641,female,group B,standard,none,married,regularly,52,64,18
642,female,group E,free/reduced,completed,married,sometimes,67,70,18
643,female,group D,free/reduced,none,single,regularly,57,67,18
644,female,group E,free/reduced,none,NA,sometimes,51,66,18
645,female,group D,standard,none,married,sometimes,72,83,18
646,female,group D,standard,none,single,sometimes,73,93,18
647,female,group B,standard,completed,married,sometimes,85,86,18
648,male,group B,standard,completed,married,regularly,87,86,18
649,male,group C,free/reduced,none,divorced,regularly,56,44,18
650,male,group C,free/reduced,none,widowed,sometimes,60,56,18
651,female,group B,standard,none,married,sometimes,65,63,18
652,male,group B,free/reduced,completed,single,sometimes,40,47,18
653,female,group B,free/reduced,none,married,regularly,29,40,18
654,female,NA,standard,none,married,sometimes,86,91,18
655,male,group A,free/reduced,none,divorced,regularly,62,68,18
656,male,group D,standard,none,married,never,78,76,18
657,male,group D,standard,none,married,regularly,65,66,18
659,female,group E,standard,completed,married,sometimes,74,90,18
660,female,group D,standard,NA,divorced,sometimes,87,90,18
661,female,group C,free/reduced,completed,married,regularly,69,77,18
662,female,group C,free/reduced,none,married,sometimes,53,65,18
663,female,group C,free/reduced,none,married,sometimes,62,67,18
664,male,group D,standard,completed,married,regularly,79,82,18
665,female,group B,free/reduced,none,single,sometimes,67,84,18
666,male,group E,standard,none,married,sometimes,78,76,18
667,male,group E,free/reduced,none,married,sometimes,59,61,18
668,male,group A,standard,none,divorced,sometimes,69,65,18
669,female,group D,standard,completed,married,never,73,70,18
670,male,group E,standard,NA,married,sometimes,93,82,18
671,female,group D,free/reduced,completed,married,sometimes,58,73,18
672,male,group D,standard,completed,married,sometimes,74,82,18
673,female,group B,standard,none,NA,sometimes,64,70,18
674,male,group D,standard,completed,single,never,79,87,18
675,male,group A,standard,none,single,regularly,70,64,18
676,female,group C,standard,completed,divorced,sometimes,92,98,18
677,female,group B,standard,completed,divorced,regularly,63,73,18
678,female,group D,free/reduced,completed,married,sometimes,81,96,18
679,male,group B,standard,none,married,sometimes,52,44,18
680,male,group C,free/reduced,none,married,never,42,33,18
681,female,group D,free/reduced,none,married,sometimes,59,60,18
682,male,group B,free/reduced,none,married,never,48,31,18
683,female,group D,free/reduced,completed,married,sometimes,74,91,18
684,male,group A,standard,completed,married,sometimes,77,66,18
685,female,group C,standard,completed,single,sometimes,64,66,18
686,male,group C,standard,completed,divorced,sometimes,93,85,18
688,female,NA,standard,none,married,sometimes,86,96,18
689,female,group C,standard,completed,married,regularly,65,78,18
690,male,group E,free/reduced,none,NA,sometimes,75,68,18
691,male,group C,standard,none,married,sometimes,35,31,18
692,female,group C,free/reduced,completed,divorced,sometimes,52,62,18
693,male,group D,standard,none,single,sometimes,36,37,18
694,male,group D,standard,none,single,sometimes,74,62,18
695,female,group B,free/reduced,completed,married,sometimes,65,68,18
696,female,group D,standard,none,married,sometimes,64,69,18
697,female,group D,standard,none,divorced,sometimes,71,86,18
698,female,group B,standard,none,divorced,regularly,72,74,18
699,female,group D,free/reduced,none,married,regularly,73,65,18
700,female,group C,standard,none,married,sometimes,62,68,18
701,male,group A,free/reduced,none,divorced,sometimes,48,48,18
702,male,NA,standard,none,divorced,regularly,76,71,18
703,male,group D,standard,none,single,sometimes,53,47,18
704,female,group B,standard,none,married,sometimes,55,71,18
705,female,group B,standard,none,divorced,sometimes,71,73,18
706,female,NA,standard,none,widowed,sometimes,47,56,18
707,female,group C,free/reduced,none,married,sometimes,51,65,18
708,female,group D,standard,none,married,regularly,74,72,18
709,female,group D,standard,completed,married,regularly,86,90,18
710,male,group B,standard,none,married,sometimes,49,52,18
711,female,group B,free/reduced,none,single,regularly,44,59,18
712,male,group D,free/reduced,none,single,regularly,74,64,18
713,male,group E,standard,none,married,regularly,99,88,18
714,female,NA,standard,completed,single,regularly,89,100,18
715,male,group C,free/reduced,completed,single,regularly,66,70,18
716,male,group E,standard,none,divorced,sometimes,97,91,18
717,male,group B,free/reduced,none,single,sometimes,58,64,18
718,female,group C,standard,none,married,regularly,73,86,18
719,male,NA,free/reduced,none,divorced,sometimes,54,46,18
721,female,group C,free/reduced,none,married,sometimes,70,72,18
722,male,group E,standard,none,married,regularly,53,53,18
723,male,group C,standard,none,married,regularly,95,94,18
724,male,group A,standard,none,single,sometimes,47,56,18
726,female,group C,standard,none,single,never,61,60,18
727,male,group D,standard,none,single,sometimes,69,66,18
728,female,group B,standard,completed,married,regularly,52,63,18
730,male,NA,standard,none,married,sometimes,73,68,18
731,male,group A,free/reduced,none,married,regularly,54,44,18
732,male,group E,standard,none,single,regularly,92,74,18
733,female,group E,free/reduced,completed,married,sometimes,81,88,18
734,female,group C,standard,NA,single,sometimes,88,95,18
735,male,NA,free/reduced,NA,married,regularly,56,44,18
736,male,group B,standard,none,married,regularly,77,63,18
737,female,group D,standard,none,married,regularly,95,100,18
738,female,group C,standard,none,married,never,52,56,18
739,female,group B,standard,none,married,sometimes,73,71,18
740,male,group D,standard,none,married,regularly,67,54,18
741,female,group D,standard,completed,married,sometimes,44,57,18
742,female,group C,free/reduced,completed,married,regularly,72,84,18
743,female,group A,free/reduced,none,married,sometimes,25,45,18
744,female,group C,standard,none,divorced,never,56,62,18
745,female,group D,standard,none,married,never,65,77,18
746,female,group D,standard,none,divorced,sometimes,64,80,18
747,male,group C,standard,completed,married,sometimes,69,65,18
748,male,NA,free/reduced,none,married,regularly,50,60,18
749,male,group B,standard,none,divorced,sometimes,93,78,18
750,male,NA,free/reduced,NA,married,sometimes,50,55,18
751,female,group C,standard,completed,NA,regularly,88,95,18
752,male,group C,standard,none,married,regularly,76,65,18
753,male,group B,free/reduced,NA,single,regularly,47,46,18
754,female,group B,standard,none,married,never,45,53,18
755,female,group A,standard,none,single,never,82,81,18
756,male,group B,free/reduced,none,divorced,regularly,46,51,18
757,male,group D,standard,completed,married,sometimes,100,97,18
758,male,group A,free/reduced,completed,single,sometimes,47,54,18
759,female,group C,standard,completed,married,sometimes,78,87,18
760,female,group D,free/reduced,completed,married,regularly,49,63,18
762,male,group D,free/reduced,completed,single,sometimes,71,68,18
763,female,NA,standard,none,married,regularly,48,51,18
764,male,group C,standard,none,married,regularly,76,64,18
765,female,NA,standard,none,married,sometimes,45,67,18
766,male,group C,standard,none,married,sometimes,43,47,18
767,male,group D,free/reduced,NA,single,regularly,59,57,18
768,male,group C,standard,none,single,sometimes,60,49,18
769,female,group C,free/reduced,none,single,sometimes,64,82,18
770,female,group C,free/reduced,none,single,sometimes,41,51,18
771,male,group C,free/reduced,completed,married,sometimes,46,46,18
772,female,group C,standard,none,married,sometimes,64,74,18
773,female,group C,free/reduced,none,married,sometimes,38,52,18
774,male,group D,standard,completed,married,regularly,86,89,18
775,female,group A,standard,NA,single,regularly,75,75,18
776,male,group B,standard,completed,single,sometimes,50,63,18
777,male,group B,free/reduced,none,single,regularly,45,45,18
778,female,group B,standard,none,married,sometimes,69,75,18
779,male,group C,free/reduced,none,divorced,sometimes,58,51,18
780,male,group C,free/reduced,completed,married,sometimes,81,81,18
781,female,group E,standard,completed,married,regularly,86,98,18
782,male,NA,free/reduced,none,divorced,sometimes,59,60,18
783,male,group C,free/reduced,NA,married,sometimes,45,49,18
784,female,group E,standard,none,single,never,76,81,18
785,male,group A,free/reduced,none,married,regularly,58,48,18
786,male,group B,standard,completed,divorced,regularly,67,67,18
787,female,group E,free/reduced,completed,married,regularly,74,74,18
788,male,group D,standard,none,single,never,41,40,18
789,male,group C,standard,none,single,regularly,94,88,18
790,female,group B,standard,none,married,sometimes,37,43,18
791,female,group D,standard,NA,married,regularly,85,83,18
792,male,group C,free/reduced,completed,married,never,77,82,18
793,male,group E,free/reduced,none,divorced,regularly,64,54,18
794,female,group C,free/reduced,completed,married,sometimes,78,86,18
795,male,group C,standard,completed,married,regularly,84,85,18
796,male,group C,standard,completed,married,sometimes,50,51,18
798,male,group E,standard,completed,single,never,89,83,18
800,female,NA,free/reduced,none,divorced,sometimes,64,67,18
801,male,group D,standard,completed,widowed,regularly,60,57,18
802,male,group D,standard,none,married,sometimes,74,71,18
803,female,group A,free/reduced,none,married,regularly,60,68,18
804,female,group E,free/reduced,completed,married,sometimes,77,86,18
805,male,group B,free/reduced,none,married,regularly,53,44,18
806,male,group A,free/reduced,none,single,sometimes,81,69,18
807,female,group C,standard,none,married,sometimes,78,90,18
808,female,group C,free/reduced,none,divorced,sometimes,69,87,18
809,female,group E,free/reduced,completed,single,regularly,67,74,18
810,female,group A,standard,none,married,regularly,47,72,18
811,female,group D,standard,none,single,regularly,70,72,18
812,female,group B,free/reduced,none,married,regularly,65,68,18
813,female,group C,standard,none,married,sometimes,74,75,18
